corpus,dyad,index,speaker,start,stop,text
cid,ACMB,1060,MB,1570.606,1571.334,qui se liguent
cid,ACMB,1061,MB,1571.92241,1573.592,c'est vrai le le le clan des
cid,ACMB,1062,MB,1573.93945,1576.21945,des des dominants si tu veux des profs ou ce que tu veux ou
cid,ACMB,1063,AC,1576.187,1576.467,voilà
cid,ACMB,1064,MB,1576.21945,1576.58745,des pions
cid,ACMB,1065,AC,1576.467,1577.147,qui se lient puis après
cid,ACMB,1066,MB,1577.00745,1577.40745,contre
cid,ACMB,1067,AC,1577.147,1577.499,ils font n'
cid,ACMB,1068,MB,1577.40745,1577.63945,les
cid,ACMB,1069,MB,1577.63945,1577.97545,élèves
cid,ACMB,1070,AC,1577.707,1578.299,voilà
cid,ACMB,1071,MB,1577.97545,1578.36745,ou autres
cid,ACMB,1072,AC,1578.299,1578.443,et puis
cid,ACMB,1073,MB,1578.36745,1578.60745,quoi
cid,ACMB,1074,AC,1578.443,1579.267,après ils font ce qu'ils veulent
cid,ACMB,1075,MB,1579.346,1579.474,mh
cid,ACMB,1076,AC,1579.873,1581.929,moi je leur ai dit attendez mais on est plus crédible là
cid,ACMB,1077,MB,1582.026,1582.09,mh
cid,ACMB,1078,AC,1582.4676,1585.2676,j'ai dit attendez moi euh c'est pas que je veux être contre béchir ou que je veux
cid,ACMB,1079,AC,1585.9407,1588.0047,euh comment dire je sais pas ce qu'ils me disaient
cid,ACMB,1080,AC,1588.7622,1590.5062,bb quoi que je voulais réduire son autorité ou
cid,ACMB,1081,AC,1590.8773,1591.5173,pas me remettre en
cid,ACMB,1082,MB,1591.476,1591.62,mh
cid,ACMB,1083,AC,1591.5173,1592.0933,cause euh
cid,ACMB,1084,AC,1593.35235,1598.08035,béchir quoi mais bon euh je disais mais c'est pas ça c'est au contraire je veux dire moi euh j'ai l'air de quoi face aux gamins qui étaient là
cid,ACMB,1085,MB,1598.536,1598.64,mh
cid,ACMB,1086,AC,1598.54735,1600.75535,une classe entière qui a bien vu commen ça s'est passé
cid,ACMB,1087,AC,1601.3603,1604.0083,qui a bien vu que je prenais parti ni pour l'un ni pour l'autre
cid,ACMB,1088,AC,1605.0862,1608.0302,et là et d'un coup je je les défends même pas je le défends même pas j'ai l'air de quoi
cid,ACMB,1089,MB,1608.306,1608.386,mh
cid,ACMB,1090,AC,1609.23795,1609.42195,enfin bon
cid,ACMB,1091,MB,1609.95895,1610.25495,mh mh
cid,ACMB,1092,AC,1610.6219,1614.1899,voilà enfin du coup après ça a été encore plus la guerre ça a été la guerre avec les cpe
cid,ACMB,1093,MB,1614.25435,1614.90235,ben tu parles
cid,ACMB,1094,AC,1614.864,1614.928,à
cid,ACMB,1095,MB,1614.90235,1615.09435,les
cid,ACMB,1096,AC,1614.928,1615.224,béchir
cid,ACMB,1097,MB,1615.09435,1615.38235,élèves
cid,ACMB,1098,AC,1615.224,1615.408,je lui
cid,ACMB,1099,MB,1615.38235,1615.71035,aussi
cid,ACMB,1100,AC,1615.408,1618.272,ai dit plein de fois je lui ai dit franchement tu as été vraiment  dégueulasse je veux
cid,ACMB,1101,AC,1618.71935,1621.67935,je comprends pas que tu aies écrit des trucs moi le rapport j'ai jamais eu droit de le lire
cid,ACMB,1102,AC,1622.1933,1625.6413,je sais que tu as tu as pas tout dit dans ton rapport et tu as dit des trucs qui étaient faux
cid,ACMB,1103,MB,1626.026,1628.146,ouais il suffit de sauter des passages et puis c'est tout
cid,ACMB,1104,AC,1627.9197,1628.1757,voilà
cid,ACMB,1105,MB,1628.146,1628.778,si  s'il
cid,ACMB,1106,AC,1628.71365,1628.78565,puis
cid,ACMB,1107,MB,1628.778,1629.034,arrive
cid,ACMB,1108,AC,1628.78565,1629.09765,et ben
cid,ACMB,1109,MB,1629.034,1629.634,directement
cid,ACMB,1110,AC,1629.09765,1629.42565,ce
cid,ACMB,1111,MB,1629.634,1630.21,disant le gamin
cid,ACMB,1112,AC,1630.13745,1630.46545,ben
cid,ACMB,1113,MB,1630.21,1630.77,m'a insulté
cid,ACMB,1114,AC,1630.46545,1630.51345,ouais
cid,ACMB,1115,MB,1630.77,1631.178,évidemment
cid,ACMB,1116,AC,1631.34835,1631.58835,voilà
cid,ACMB,1117,AC,1632.06695,1632.57095,c'était mais c'était
cid,ACMB,1118,MB,1632.546,1632.578,ah
cid,ACMB,1119,AC,1632.57095,1633.01095,ça quoi
cid,ACMB,1120,MB,1633.01725,1633.37725,c'est ça hein
cid,ACMB,1121,AC,1633.505,1635.817,et c'est vrai qu'il lui a dit des horreurs mais béchir aussi lui a dit des horreurs
cid,ACMB,1122,MB,1636.096,1636.472,oui voilà
cid,ACMB,1123,AC,1636.57525,1640.77525,genre je lui ai dit tu as dit dans le rapport que tu lui as dit de que tu l'attendais à la sortie tu as dit ça
cid,ACMB,1124,AC,1641.37895,1641.96295,pas impression hein
cid,ACMB,1125,MB,1642.34064,1642.98778,et du euh
cid,ACMB,1126,AC,1642.96245,1643.74645,mais bon enfin
cid,ACMB,1127,MB,1643.72098,1643.83458,mh
cid,ACMB,1128,AC,1643.74645,1644.19445,tu vois voilà
cid,ACMB,1129,MB,1644.2303,1644.4463,mh mh
cid,ACMB,1130,AC,1645.7808,1647.5568,voilà donc ça s'est jamais réglé et
cid,ACMB,1131,AC,1647.9099,1647.9979,bon
cid,ACMB,1132,MB,1647.9291,1648.2891,ouais
cid,ACMB,1133,AC,1647.9979,1649.8299,maintenant ça passe parce que je veux
cid,ACMB,1134,AC,1650.6955,1653.9515,j'arrive à peu près à m'en foutre et avoir des relations de travail assez zen
cid,ACMB,1135,MB,1653.886,1654.03,mh
cid,ACMB,1136,AC,1654.93585,1657.10385,mais euh parce que j'ai pas envie être toujours en conflit euh
cid,ACMB,1137,AC,1657.6952,1657.9752,mais bon
cid,ACMB,1138,MB,1658.866,1661.842,nous une fois y avait une histoire abominable alors c'est les instits
cid,ACMB,1139,MB,1663.0547,1669.6307,qui euh qui restent entre midi et deux pour faire des réunions de travail pour compenser le samedi tu sais on a un samedi libéré sur trois
cid,ACMB,1140,AC,1670.08435,1670.14035,ouais
cid,ACMB,1141,MB,1670.5086,1671.2766,pour concertation
cid,ACMB,1142,MB,1672.356,1675.188,et au lieu de venir ce samedi là euh en groupe tu
cid,ACMB,1143,AC,1675.1568,1675.2768,ouais
cid,ACMB,1144,MB,1675.188,1677.548,vois euh comme des flans et pour se concerter
cid,ACMB,1145,MB,1678.146,1678.666,on reste deux
cid,ACMB,1146,AC,1678.53665,1678.80865,il reste
cid,ACMB,1147,MB,1678.666,1678.89,fois
cid,ACMB,1148,AC,1678.80865,1678.93665,à la
cid,ACMB,1149,MB,1678.89,1679.034,une
cid,ACMB,1150,AC,1678.93665,1679.53665,maison
cid,ACMB,1151,MB,1679.034,1679.546,heure et demi
cid,ACMB,1152,AC,1679.53665,1679.84865,et
cid,ACMB,1153,MB,1679.546,1680.026,entre midi
cid,ACMB,1154,AC,1679.84865,1679.97665,ouais ouais
cid,ACMB,1155,MB,1680.026,1680.306,et deux
cid,ACMB,1156,MB,1680.776,1685.536,donc euh on fait une fois le mardi une fois enfin euh une fois le jeudi une fois le vendredi etc on tourne
cid,ACMB,1157,MB,1686.826,1687.386,et euh
cid,ACMB,1158,MB,1687.846,1694.862,parce qu'on est nombreux à travailler à mi-temps ce qui fait que euh on n'est pas là on n'a pas à être là tout le temps et puis euh on n'arrive pas à se voir tu vois selon les
cid,ACMB,1159,AC,1694.7788,1694.8988,mh
cid,ACMB,1160,MB,1694.862,1694.99,jours
cid,ACMB,1161,MB,1695.646,1700.35,donc c'est un peu compliqué donc ça fait chier de retourner exprès le mardi euh quand je travaille pas pour une réunion
cid,ACMB,1162,AC,1699.8886,1700.2406,ah ben
cid,ACMB,1163,MB,1700.35,1700.542,là
cid,ACMB,1164,MB,1701.008,1703.92,pour voir untel parce que elle a la classe d'avant ou la classe d'après ou je sais pas quoi
cid,ACMB,1165,MB,1704.616,1706.384,donc ça c'était je sais plus y a deux ans ou autre
cid,ACMB,1166,MB,1707.39615,1708.91615,y a une nana qui est arrivée dans l'école
cid,ACMB,1167,MB,1709.776,1711.672,et ce que je supportais plus c'était les
cid,ACMB,1168,MB,1712.31855,1714.26255,c'est qu'en fait comme ça se passe à midi
cid,ACMB,1169,MB,1714.81285,1720.48485,tout le monde commence à arriver avec de la bouffe et des bouteilles et tu bois tu bouffes et tout et en fait de réunion tu fais rien du
cid,ACMB,1170,AC,1720.3756,1720.5996,ouais
cid,ACMB,1171,MB,1720.48485,1720.73285,tout
cid,ACMB,1172,AC,1720.5996,1720.7356,tu
cid,ACMB,1173,MB,1720.73285,1720.82885,tu
cid,ACMB,1174,AC,1720.7356,1720.8716,fais
cid,ACMB,1175,MB,1720.82885,1720.96485,fais
cid,ACMB,1176,AC,1720.8716,1721.0156,que
cid,ACMB,1177,MB,1720.96485,1721.44485,que
cid,ACMB,1178,AC,1721.0156,1721.6716,dalle tu fais
cid,ACMB,1179,MB,1721.44485,1721.77285,tu fais que
cid,ACMB,1180,AC,1721.6716,1721.8556,tu
cid,ACMB,1181,MB,1721.77285,1722.32143,bouffer
cid,ACMB,1182,AC,1721.8556,1722.5276,tchatches quoi
cid,ACMB,1183,MB,1722.776,1724.064,dire des conneries tu avances pas
cid,ACMB,1184,MB,1724.906,1728.962,et euh je dis moi si je veux bouffer avec des gens je choisis je je mange avec qui je
cid,ACMB,1185,AC,1728.8254,1729.0254,ah
cid,ACMB,1186,MB,1728.962,1729.202,veux
cid,ACMB,1187,AC,1729.0254,1729.1214,ouais
cid,ACMB,1188,MB,1729.202,1732.698,avec mes copains mais pas avec euh tronche machin euh sous prétexte de
cid,ACMB,1189,MB,1733.246,1734.582,donc déjà un peu les boules
cid,ACMB,1190,MB,1736.166,1737.518,et euh ce jour là
cid,ACMB,1191,MB,1738.286,1740.998,euh y en a une bon donc qui était nouvelle dans l'école
cid,ACMB,1192,MB,1741.36295,1741.80295,qui
cid,ACMB,1193,MB,1742.22385,1747.24785,qui supporte pas dès qu'elle boit un verre elle commence à hurler à se rouler par terre de rire à faire vraiment le con
cid,ACMB,1194,MB,1747.796,1754.788,et là elle commence à faire n'importe quoi s'asseoir sur les le sur les genoux d'un mec qui est là y a qu'un seul instit en plus peuchère il est tout minable lamentable
cid,ACMB,1195,AC,1754.40465,1755.28465,ça prend toutes les
cid,ACMB,1196,MB,1755.206,1757.286,il ressemble à rien il est affreux passons
cid,ACMB,1197,MB,1757.811,1758.51288,je peux pas le voir
cid,ACMB,1198,AC,1758.41155,1758.73155,peuchère
cid,ACMB,1199,MB,1759.326,1760.006,et euh
cid,ACMB,1200,MB,1760.486,1760.806,et en plus
cid,ACMB,1201,MB,1761.326,1764.542,ils ils avaient la classe ensemble comme elle est à mi-temps lui c'était son complément de mi-temps
cid,ACMB,1202,MB,1765.646,1769.798,alors elle vient ah olivier elle s'assied sur ses genoux enfin ce genre de truc tu vois bon
cid,ACMB,1203,MB,1770.656,1775.688,et puis euh elles sortent des des photos du carnaval ou autres alors juste avant au carnaval
cid,ACMB,1204,MB,1776.526,1779.758,ils s'étaient déguisés la consigne c'était de tous se déguiser en noir
cid,ACMB,1205,MB,1780.751,1784.895,et donc ils étaient tous euh en grande djellaba avec des maquillages noirs
cid,ACMB,1206,AC,1785.23415,1785.35415,mh
cid,ACMB,1207,MB,1785.526,1792.678,et euh patricia donc l'instit en question pour faire plus noir elle s'était mis des grosses fausses doudounes et un gros cul parce que les les blacks ont
cid,ACMB,1208,AC,1792.25192,1793.26385,les mama
cid,ACMB,1209,MB,1792.678,1793.406,euh tu vois des
cid,ACMB,1210,AC,1793.26385,1793.47185,euh mh
cid,ACMB,1211,MB,1793.406,1794.23,appâts je sais pas quoi
cid,ACMB,1212,MB,1794.83921,1795.426,donc déjà
cid,ACMB,1213,AC,1795.36965,1795.54565,mh
cid,ACMB,1214,MB,1795.634,1796.21,moi j'étais
cid,ACMB,1215,AC,1795.89765,1796.78565,c'est un peu limite
cid,ACMB,1216,MB,1796.676,1796.932,j'étais
cid,ACMB,1217,AC,1796.78565,1796.94416,hein
cid,ACMB,1218,MB,1796.932,1800.228,pas au courant parce que j'avais pas été là le jour où ils avaient parlé du carnaval
cid,ACMB,1219,MB,1800.79825,1804.82225,je savais que c'étaient plus ou moins des thèmes exotiques et j'avais demandé à françois de me préter
cid,ACMB,1220,MB,1805.30677,1809.102,une tenue de moine bouddhiste alors en fait ça faisait une tenue chinoise
cid,ACMB,1221,MB,1809.47315,1809.59315,parce
cid,ACMB,1222,AC,1809.5539,1809.6899,ah
cid,ACMB,1223,MB,1809.59315,1810.16115,que personne
cid,ACMB,1224,AC,1809.6899,1809.8179,ouais
cid,ACMB,1225,MB,1810.16115,1813.20915,sait que c'est un truc de moine bouddhiste donc c'était un truc euh simple
cid,ACMB,1226,AC,1813.7808,1814.1808,quelle couleur
cid,ACMB,1227,MB,1814.0645,1816.17594,pas pas brodé ni rien tu vois marron et bleu
cid,ACMB,1228,MB,1816.556,1817.42,grand pantalon
cid,ACMB,1229,AC,1817.3471,1817.7071,mh mh
cid,ACMB,1230,MB,1817.42,1819.38,grande veste de euh kimono
cid,ACMB,1231,MB,1819.806,1820.846,avec d'immenses manches et
cid,ACMB,1232,AC,1820.8334,1820.9854,mh
cid,ACMB,1233,MB,1820.846,1821.006,tout
cid,ACMB,1234,AC,1820.9854,1821.1134,doit
cid,ACMB,1235,MB,1821.006,1821.26113,ça
cid,ACMB,1236,AC,1821.1134,1821.6494,être chouette hein
cid,ACMB,1237,MB,1822.03571,1824.928,bof mh enfin mais mais mais brut tu vois en fait c'est c'est pas du
cid,ACMB,1238,AC,1824.8387,1825.0547,mh mh
cid,ACMB,1239,MB,1824.928,1826.032,matériau sophistiqué
cid,ACMB,1240,MB,1827.136,1829.75644,et je m'étais fait une tresse et je m'étais maquillée entièrement en blanc
cid,ACMB,1241,MB,1830.346,1834.026,avec des traits très noirs et j'étais au portail pour laisser rentrer et sortir
cid,ACMB,1242,AC,1833.8465,1834.1665,mh
cid,ACMB,1243,MB,1834.026,1834.48102,les parents
cid,ACMB,1244,MB,1834.89065,1837.1295,parce que avec le plan vigipirate il faut vous surveiller et tout
cid,ACMB,1245,MB,1837.65387,1842.164,et comme j'avais des grandes manches je mettais les clés les affaires au fond de mes manches tu sais comme les trucs chinois autrefois
cid,ACMB,1246,MB,1842.986,1847.106,ce qui fait que je suis restée pendant une heure à ce portail et je savais pas comment étaient déguisés les autres
cid,ACMB,1247,AC,1847.01125,1847.25925,mh
cid,ACMB,1248,MB,1847.106,1847.994,tu vois j'étais à l'entrée
cid,ACMB,1249,AC,1848.0704,1848.7104,tu les avais même pas vus
cid,ACMB,1250,MB,1848.926,1850.35,non je l'avais pas vu puis j'étais pas au courant
cid,ACMB,1251,MB,1851.03724,1851.616,et euh
cid,ACMB,1252,MB,1852.166,1855.094,j'ai les les parents ils me voyaient ils me disaient ah ça vous change et moi
cid,ACMB,1253,MB,1855.726,1856.094,ils disaient ça
cid,ACMB,1254,AC,1856.0119,1856.1399,mh
cid,ACMB,1255,MB,1856.094,1857.862,change mais je croyais que c'était moi que ça changeait alors
cid,ACMB,1256,AC,1857.82705,1857.95505,eh
cid,ACMB,1257,MB,1857.862,1858.022,je
cid,ACMB,1258,AC,1857.95505,1858.13105,ouais
cid,ACMB,1259,MB,1858.022,1858.71,faisais le con je disais
cid,ACMB,1260,MB,1859.216,1859.504,euh
cid,ACMB,1261,MB,1859.856,1862.4,honorable famille veuillez entrer ou je sais pas quoi
cid,ACMB,1262,AC,1862.2262,1862.6422,ouais ouais
cid,ACMB,1263,MB,1862.4,1862.784,tu vois bon
cid,ACMB,1264,MB,1863.416,1866.536,ils me disaient oh mais ça change ah vous êtes différente et moi je croyais que c'était par rapport à
cid,ACMB,1265,AC,1866.4625,1866.6385,ah
cid,ACMB,1266,MB,1866.536,1866.744,moi
cid,ACMB,1267,AC,1866.6385,1866.7905,ouais
cid,ACMB,1268,MB,1866.744,1866.944,je disais
cid,ACMB,1269,AC,1866.7905,1867.1425,mh
cid,ACMB,1270,MB,1866.944,1872.888,pas du tout je suis comme d'habitude et en fait c'est que les autres étaient tous en black mais tous alors les nanas avec des perruques et des
cid,ACMB,1271,MB,1873.35615,1875.12415,des poitrines et des grandes djellabas
cid,ACMB,1272,AC,1874.91125,1876.06325,vous avez tous mis les grosses
cid,ACMB,1273,MB,1875.90881,1876.104,ouais
cid,ACMB,1274,AC,1876.06325,1876.60725,poitrines
cid,ACMB,1275,MB,1876.104,1876.728,ouais ils avaient tous
cid,ACMB,1276,AC,1876.60725,1877.09525,et machin
cid,ACMB,1277,MB,1876.728,1879.104,des trucs comme ça non pas tous y en a qui l'ont naturellement
cid,ACMB,1278,AC,1879.66185,1879.90185,ouais
cid,ACMB,1279,AC,1880.24435,1880.71635,non moi je trouve
cid,ACMB,1280,MB,1880.61156,1880.888,et
cid,ACMB,1281,AC,1880.71635,1881.08435,que ça
cid,ACMB,1282,MB,1880.888,1881.12,euh
cid,ACMB,1283,AC,1881.08435,1882.27635,c'est un peu douteux quoi c'est
cid,ACMB,1284,MB,1882.166,1882.294,bon
cid,ACMB,1285,AC,1882.27635,1882.50835,un peu
cid,ACMB,1286,MB,1882.294,1882.614,moi ça
cid,ACMB,1287,AC,1882.50835,1882.82835,limite
cid,ACMB,1288,MB,1882.614,1882.83,me
cid,ACMB,1289,AC,1882.82835,1882.94835,enfin
cid,ACMB,1290,MB,1882.83,1883.03,ça
cid,ACMB,1291,AC,1882.94835,1883.10835,bon
cid,ACMB,1292,MB,1883.03,1885.432,me paraissait limite aussi quoi mais bon donc déjà
cid,ACMB,1293,MB,1886.066,1886.642,et euh
cid,ACMB,1294,MB,1887.626,1893.514,et et elle montre des photos bon de de ce carnaval alors c'est vrai que ça faisait rigolo parce que ils étaient tous en groupe en black
cid,ACMB,1295,AC,1893.44855,1893.60855,mh
cid,ACMB,1296,MB,1893.514,1896.658,et puis moi j'étais toute seule au portail alors complètement blafard tu vois bon
cid,ACMB,1297,MB,1897.176,1898.824,j'aurais voulu faire exprès tu vois enfin
cid,ACMB,1298,AC,1898.61155,1898.85955,ouais
cid,ACMB,1299,MB,1898.824,1899.016,ça
cid,ACMB,1300,AC,1898.85955,1899.06755,tu aurais
cid,ACMB,1301,MB,1899.016,1899.168,faisait
cid,ACMB,1302,AC,1899.06755,1899.25155,pas
cid,ACMB,1303,MB,1899.168,1899.4,un peu
cid,ACMB,1304,AC,1899.25155,1899.69955,pu
cid,ACMB,1305,MB,1899.4,1899.92,provoc
cid,ACMB,1306,AC,1899.69955,1900.12355,ouais
cid,ACMB,1307,MB,1899.92,1900.336,ce cette
cid,ACMB,1308,AC,1900.12355,1900.34755,ouais ouais
cid,ACMB,1309,MB,1900.336,1900.824,différence
cid,ACMB,1310,MB,1901.516,1904.18,et euh et elle montre des photos quand elle se préparait
cid,ACMB,1311,MB,1904.566,1907.198,et carrément elle était en train de se mettre des coussins sur le cul
cid,ACMB,1312,MB,1907.596,1908.788,donc elle était prise en photo
cid,ACMB,1313,MB,1909.236,1913.212,elle avait la robe relevée on voyait ses jambes et son cul avec culotte avec des
cid,ACMB,1314,AC,1912.9468,1913.6668,nature ouais
cid,ACMB,1315,MB,1913.616,1915.072,des trucs dedans alors bon euh
cid,ACMB,1316,MB,1915.456,1919.112,je commence à avoir un peu les boules en lui disant écoute je suis désolée mais là c'est une réunion de travail
cid,ACMB,1317,MB,1919.4782,1923.9902,donc si tu as intérêt l'l'l'intention de montrer des photos de conneries pendant pendant longtemps
cid,ACMB,1318,MB,1924.656,1931.064,euh moi je m'en vais ou je sais pas quoi donc ouais tu as pas le sens de l'humour tu vois elle commence à m'attraper donc je commence à
cid,ACMB,1319,MB,1931.5999,1937.338,à l'attraper aussi je sais plus ce qu'on ce qu'on se commence à lui dire moi je lui dis que si elle tient pas l'alcool euh elle a qu'à boire de l'eau
cid,ACMB,1320,MB,1937.926,1938.214,l'autre
cid,ACMB,1321,AC,1937.9973,1938.2533,oh
cid,ACMB,1322,MB,1938.214,1943.39,elle me dit que je suis une pisse froid et que j'ai qu'à faire les autres et boire je dis que moi je bois euh je bois pas
cid,ACMB,1323,AC,1943.30725,1943.52325,mh
cid,ACMB,1324,MB,1943.39,1945.00241,euh quand je travaille point tu vois
cid,ACMB,1325,MB,1945.406,1945.678,enfin bon
cid,ACMB,1326,MB,1945.985,1947.409,toute façon on avait tort toutes les deux hein
cid,ACMB,1327,AC,1947.46035,1948.75635,moi j'ai déjà vu boire hein euh
cid,ACMB,1328,MB,1948.8145,1950.4785,mais je bois mais pas quand je bosse
cid,ACMB,1329,AC,1950.5611,1951.2731,ben ouais c'est clair
cid,ACMB,1330,MB,1950.97805,1952.13805,je bois pas à midi quand j'ai
cid,ACMB,1331,AC,1952.0874,1952.2554,ben
cid,ACMB,1332,MB,1952.13805,1952.44205,classe
cid,ACMB,1333,AC,1952.2554,1952.4634,non
cid,ACMB,1334,MB,1952.44205,1952.74605,l'après
cid,ACMB,1335,AC,1952.4634,1952.7514,hein c'est
cid,ACMB,1336,MB,1952.74605,1953.05005,midi
cid,ACMB,1337,AC,1952.7514,1953.0794,clair
cid,ACMB,1338,MB,1953.05005,1954.41005,ou je sais pas quoi tu vois en plus eh ouais
cid,ACMB,1339,AC,1954.94025,1955.22825,ouais ouais
cid,ACMB,1340,MB,1955.536,1956.608,hurler comme des hystériques
cid,ACMB,1341,MB,1957.06433,1960.248,et à ce moment là arrive une femme de service qui venait euh
cid,ACMB,1342,MB,1960.72773,1967.60815,pour je sais pas quelle raison et y avait tellement de bordel dans cette salle entre les autres qui regardaient les photos en hurlant de rire les autres qui picolaient
cid,ACMB,1343,AC,1967.11465,1967.65865,et vous qui vous
cid,ACMB,1344,MB,1967.60815,1967.72015,et
cid,ACMB,1345,AC,1967.65865,1968.04265,prenez
cid,ACMB,1346,MB,1967.72015,1968.00015,tout
cid,ACMB,1347,AC,1968.04265,1968.61065,la tête
cid,ACMB,1348,MB,1968.866,1971.53,euh l'autre qui continuait à ronchonner alors qui faisait
cid,ACMB,1349,MB,1971.896,1978.0,oui mais moi des gens comme ça tu comprends gnagnagna puis elle allait rincer les trucs à l'évier elle parlait en me tournant le dos mais elle me parlait à moi
cid,ACMB,1350,AC,1977.9982,1978.2062,mh
cid,ACMB,1351,MB,1978.0,1981.248,et moi qui disait si tu veux me parler regarde moi en face au lieu de parler au mur
cid,ACMB,1352,MB,1982.22065,1982.66817,un truc de fou
cid,ACMB,1353,MB,1983.006,1985.374,là-dessus arrive valérie qui qui essayait de parler
cid,ACMB,1354,MB,1986.086,1989.558,et euh comme personne écoutait je suis sortie euh voir ce qu'y avait
cid,ACMB,1355,MB,1990.15442,1994.352,y avait un gamin qui était tombé dans la cours qui s'était qui s'était fait mal la veille
cid,ACMB,1356,MB,1995.716,1998.38,et euh on l'avait laissé poiroter toute l'après-midi
cid,ACMB,1357,MB,1999.04297,2001.318,euh en disant c'est rien euh
cid,ACMB,1358,AC,2000.91245,2001.04845,ouais
cid,ACMB,1359,MB,2001.318,2003.63,ça va aller et en fait il avait une fracture du poignet
cid,ACMB,1360,MB,2005.04162,2012.076,et euh et donc la mère était là et elle dit la mère de rémi machin euh elle voudrait vous voir il était une heure-dix tu vois
cid,ACMB,1361,MB,2013.126,2015.622,et les autres complètement hystériques une heure-dix on avait toujours
cid,ACMB,1362,AC,2015.44535,2015.71735,pété
cid,ACMB,1363,MB,2015.622,2015.79,pas
cid,ACMB,1364,AC,2015.71735,2015.82135,et
cid,ACMB,1365,MB,2015.79,2016.198,commencé
cid,ACMB,1366,AC,2015.82135,2016.58135,c'était un élève
cid,ACMB,1367,MB,2016.198,2016.75,à travailler
cid,ACMB,1368,AC,2016.58135,2016.82935,à toi
cid,ACMB,1369,MB,2017.086,2019.054,c'était un élève à moi mais c'est un jour où je travaillais pas
cid,ACMB,1370,MB,2019.766,2022.87,et euh la collègue l'avait envoyé chez la directrice en disant il faut téléphoner
cid,ACMB,1371,AC,2022.49255,2022.81255,mh
cid,ACMB,1372,MB,2022.87,2023.902,aux parents il s'est blessé
cid,ACMB,1373,MB,2024.32686,2027.724,et la directrice lui dit non c'est rien elle l'a elle l'a laissé jusqu'à quatre heures et demie
cid,ACMB,1374,MB,2028.08396,2028.502,trois
cid,ACMB,1375,AC,2028.47845,2028.63845,putain
cid,ACMB,1376,MB,2028.502,2029.718,heures avec euh le poignet
cid,ACMB,1377,AC,2029.6782,2029.9102,ouais
cid,ACMB,1378,MB,2029.718,2030.078,cassé
cid,ACMB,1379,AC,2029.9102,2030.5822,au poignet
cid,ACMB,1380,MB,2030.078,2030.254,tu vois
cid,ACMB,1381,AC,2030.5822,2030.9582,oh putain
cid,ACMB,1382,MB,2030.706,2031.914,donc là moi déjà je cette
cid,ACMB,1383,AC,2031.69295,2031.91695,ouais ça
cid,ACMB,1384,MB,2031.914,2032.242,histoire
cid,ACMB,1385,AC,2031.91695,2032.58895,craint
cid,ACMB,1386,MB,2032.242,2032.634,ça m'avait
cid,ACMB,1387,AC,2032.58895,2032.67187,ouais
cid,ACMB,1388,MB,2032.634,2033.322,un peu engatsée
cid,ACMB,1389,MB,2034.356,2036.74,euh là là-dessus l'autre qui qui fait le con
cid,ACMB,1390,MB,2037.586,2038.882,et euh la mère qui arrive
cid,ACMB,1391,MB,2039.35947,2040.996,et au au enfin qui était
cid,ACMB,1392,AC,2040.9357,2041.0317,ouais
cid,ACMB,1393,MB,2040.996,2041.18387,là
cid,ACMB,1394,AC,2041.0317,2041.3677,ouais
cid,ACMB,1395,MB,2041.57587,2045.052,et y avait tellement de merdier dans cette salle alors je continue à
cid,ACMB,1396,AC,2044.85065,2045.23465,tu avais un peu
cid,ACMB,1397,MB,2045.052,2045.708,à essayer
cid,ACMB,1398,AC,2045.23465,2045.65065,honte
cid,ACMB,1399,MB,2045.708,2049.044,de leur dire mais fermez la bouclez la donc du coup personne
cid,ACMB,1400,MB,2049.5528,2050.3688,ce brouhaha
cid,ACMB,1401,AC,2049.7874,2050.44643,te calculait
cid,ACMB,1402,MB,2050.3688,2050.64297,tu sais
cid,ACMB,1403,AC,2050.44643,2050.7794,ouais ouais
cid,ACMB,1404,MB,2050.64297,2052.3768,euh dix personnes qui font n'importe quoi
cid,ACMB,1405,MB,2052.79025,2056.26411,j'ai foutu un gros coup de poing sur la table tu sais tout qui gicle
cid,ACMB,1406,MB,2056.686,2059.462,j'ai balancé les trucs y avait des assiettes en carton
cid,ACMB,1407,AC,2059.37345,2059.53345,mais elle
cid,ACMB,1408,MB,2059.462,2059.598,des
cid,ACMB,1409,AC,2059.53345,2059.73345,était
cid,ACMB,1410,MB,2059.598,2060.07,merdes
cid,ACMB,1411,AC,2059.73345,2060.53345,là la mère elle était
cid,ACMB,1412,MB,2060.426,2060.81,non
cid,ACMB,1413,AC,2060.53345,2060.91745,avec vous
cid,ACMB,1414,MB,2060.81,2060.938,elle a
cid,ACMB,1415,AC,2060.91745,2060.94945,ouais
cid,ACMB,1416,MB,2060.938,2061.978,elle était heureusement
cid,ACMB,1417,AC,2061.9251,2062.3491,dehors
cid,ACMB,1418,MB,2061.978,2062.426,elle était
cid,ACMB,1419,AC,2062.3491,2062.4531,ouais
cid,ACMB,1420,MB,2062.426,2063.378,bloquée au portail
cid,ACMB,1421,MB,2063.79165,2065.11965,c'était pas l'heure elle sonnait pour
cid,ACMB,1422,AC,2065.0514,2065.3314,mh
cid,ACMB,1423,MB,2065.11965,2067.83165,rentrer pour nous voir pour euh pour se plaindre en plus hein
cid,ACMB,1424,MB,2069.306,2069.714,et euh
cid,ACMB,1425,MB,2070.436,2074.468,et bon tu sais alors en train de débarrasser plus ou moins j'ai tout balayé par
